radiant_win,avg_mmr,duration,Radiant_is_Melle,Radiant_primary_attr_agi,Radiant_primary_attr_int,Radiant_primary_attr_str,Radiant_Nuker,Radiant_Disabler,Radiant_Initiator,Radiant_Durable,Radiant_Support,Radiant_Jungler,Radiant_Carry,Radiant_Pusher,Radiant_Escape,Dire_is_Melle,Dire_primary_attr_agi,Dire_primary_attr_int,Dire_primary_attr_str,Dire_Nuker,Dire_Disabler,Dire_Initiator,Dire_Durable,Dire_Support,Dire_Jungler,Dire_Carry,Dire_Pusher,Dire_Escape
1,3244,2626,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,4279,2506,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,4216,1822,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3240,2646,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3596,1762,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3217,2220,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3380,2247,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,4085,1768,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,4146,2274,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3952,1435,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3597,1826,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3628,2373,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3474,1549,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3654,2234,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3269,2013,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3539,1560,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,4516,2098,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,4379,2115,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3554,2625,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,4091,2416,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3447,2019,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,4050,2209,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3553,1523,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3757,1664,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3748,2022,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,4049,1892,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3630,2139,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,4269,2004,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3969,712,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,4371,1884,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3492,1843,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3967,1970,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,4182,2022,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,4231,1897,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3491,2300,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,4413,2278,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3928,1685,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3791,2861,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3798,1912,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3250,2494,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,4746,1664,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3345,1694,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3399,2156,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3752,2703,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
0,3524,1561,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3258,2071,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,0.0,2.0,0.0,2.0
1,3975,1799,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3548,2217,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3588,1849,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3653,2042,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3560,1546,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3545,2138,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3352,2351,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,6629,1963,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3269,2773,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,4403,2134,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3465,2131,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3314,2824,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3225,2482,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3539,1931,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3643,2301,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,4068,2482,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3433,2066,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,6078,1420,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3300,1985,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3356,2618,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3856,1952,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,4163,2141,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3845,2054,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3885,1753,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3223,2645,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3297,2535,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3874,1683,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3202,2749,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3258,2535,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3854,2996,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,5258,2521,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,3783,2326,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,4159,2121,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3570,2335,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3581,2105,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3452,3044,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,4372,1928,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,3579,2189,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
1,5514,1990,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0
0,4114,2031,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3258,2008,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3589,2359,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,4489,2743,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3805,1868,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3357,2157,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,4326,1710,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3592,2480,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3269,2020,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3288,2133,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3774,2276,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3619,2728,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3427,2574,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3680,1969,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,4121,2263,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3945,1581,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,4509,1714,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,4303,1840,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3605,2878,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3242,1860,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3497,1876,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3402,2209,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3684,2490,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,4392,1987,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,4633,2653,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3292,1782,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3370,1606,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3849,2530,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3375,2834,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3828,1991,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3414,1397,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3758,2887,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,4188,1741,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3401,2515,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
1,3506,2521,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,4140,2876,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
0,3576,1789,2.0,1.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,0.0,1.0
